AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,SexuponOutcome1,AgeuponOutcome,Breed,Breed1,Breed2,year,month,date,Color,Color1,Color2
A668806,Princess,2013-12-17 14:37:00,Return_to_owner,,Dog,Spayed,Female,8 years,Rat Terrier Mix,,,2013,12,17,White,Brown,
A664880,Dody Becerra,2013-10-12 18:21:00,Return_to_owner,,Dog,Neutered,Male,8 months,Beagle,Dachshund,,2013,10,12,Brown Brindle,White,
A677959,,2014-07-12 11:36:00,Adoption,Foster,Cat,Spayed,Female,3 months,Domestic Shorthair Mix,,,2014,7,12,Blue Tabby,,
A675894,Cleopatra,2014-05-31 16:06:00,Euthanasia,Suffering,Cat,Spayed,Female,7 years,Domestic Shorthair Mix,,,2014,5,31,Calico,,
A715827,Peewee,2015-11-13 17:04:00,Return_to_owner,,Dog,Neutered,Male,1 year,Yorkshire Terrier Mix,,,2015,11,13,Silver,,
A711548,Cody,2015-09-13 14:59:00,Transfer,Partner,Dog,Intact,Male,4 months,Chihuahua Shorthair Mix,,,2015,9,13,Tan,,
A695741,Libby,2015-05-25 13:00:00,Adoption,,Dog,Spayed,Female,1 year,Pit Bull Mix,,,2015,5,25,Brown,White,
A693882,Luis,2014-12-19 11:22:00,Transfer,Partner,Cat,Neutered,Male,4 months,Domestic Shorthair Mix,,,2014,12,19,Orange Tabby,White,
A692229,Axle,2014-11-18 12:30:00,Return_to_owner,,Dog,Neutered,Male,3 years,Greyhound,Labrador Retriever,,2014,11,18,Brown,White,
A713809,Sachmo,2015-10-17 18:45:00,Return_to_owner,,Dog,Neutered,Male,6 years,Silky Terrier Mix,,,2015,10,17,Silver,Tan,
A694911,,2015-01-06 16:05:00,Died,In Kennel,Cat,Spayed,Female,2 years,Domestic Shorthair Mix,,,2015,1,6,Black,,
A705252,Doogie,2015-06-15 19:18:00,Transfer,Partner,Dog,Intact,Male,3 months,Chihuahua Shorthair Mix,,,2015,6,15,Brown Brindle,,
A612925,Blake,2014-08-24 16:42:00,Adoption,,Dog,Neutered,Male,3 years,Australian Shepherd Mix,,,2014,8,24,White,Brown,
A670937,Sadee Lynn,2014-01-29 16:09:00,Return_to_owner,,Dog,Spayed,Female,6 years,Beagle,Jack Russell Terrier,,2014,1,29,White,Tan,
A680974,,2014-06-15 11:15:00,Adoption,,Dog,Neutered,Male,2 months,Australian Shepherd,Border Collie,,2014,6,15,Sable,White,
A682514,Farrah,2014-07-02 18:18:00,Transfer,Partner,Dog,Spayed,Female,4 years,Cocker Spaniel Mix,,,2014,7,2,Buff,,
A700684,Hero,2015-05-15 12:09:00,Died,In Kennel,Dog,Neutered,Male,10 years,Australian Cattle Dog Mix,,,2015,5,15,White,Black,
A682703,Punkin,2014-07-16 14:47:00,Transfer,Partner,Cat,Neutered,Male,4 years,Domestic Shorthair Mix,,,2014,7,16,Orange Tabby,,
A695638,Ruby,2015-02-16 17:00:00,Adoption,Foster,Dog,Spayed,Female,1 month,Border Collie Mix,,,2015,2,16,Sable,White,
A709217,,2015-08-07 16:09:00,Euthanasia,Suffering,Cat,Intact,Male,1 year,Domestic Shorthair Mix,,,2015,8,7,Orange Tabby,,
A685468,Meowski,2014-11-19 13:45:00,Adoption,Foster,Cat,Spayed,Female,4 months,Domestic Shorthair Mix,,,2014,11,19,Brown Tabby,,
A676111,Saroc,2015-05-04 16:46:00,Return_to_owner,,Dog,Neutered,Male,3 years,Chihuahua Shorthair Mix,,,2015,5,4,Brown,White,
A676814,Doug,2014-04-20 17:54:00,Adoption,,Dog,Neutered,Male,2 years,Miniature Poodle Mix,,,2014,4,20,White,,
A712666,,2015-09-30 18:09:00,Adoption,,Dog,Neutered,Male,1 year,Pit Bull Mix,,,2015,9,30,Black,White,
A640710,Lou,2014-08-20 16:34:00,Return_to_owner,,Dog,Neutered,Male,1 year,Blue Lacy,,,2014,8,20,Blue,White,
A715142,Wubsey,2015-11-06 19:09:00,Return_to_owner,,Dog,Neutered,Male,2 years,Chihuahua Shorthair Mix,,,2015,11,6,Brown,,
A683686,Candy,2014-07-24 18:37:00,Return_to_owner,,Dog,Spayed,Female,1 year,Pit Bull Mix,,,2014,7,24,White,Brown,
A678119,,2014-05-04 13:49:00,Transfer,Partner,Cat,Intact,Male,4 weeks,Domestic Shorthair Mix,,,2014,5,4,Blue,White,
A685526,Milo,2014-08-18 15:39:00,Transfer,Partner,Cat,Neutered,Male,2 years,Domestic Shorthair Mix,,,2014,8,18,Orange Tabby,White,
A698159,,2015-03-10 18:27:00,Adoption,,Dog,Neutered,Male,1 year,Miniature Poodle Mix,,,2015,3,10,White,,
A699292,Rio,2015-03-29 15:26:00,Transfer,Partner,Cat,Intact,Male,2 weeks,Domestic Shorthair Mix,,,2015,3,29,Black,White,
A718031,Junior,2016-01-30 17:26:00,Adoption,,Cat,Neutered,Male,4 months,Domestic Shorthair Mix,,,2016,1,30,Brown Tabby,White,
A669164,Simba,2013-12-22 18:22:00,Adoption,,Dog,Neutered,Male,1 year,German Shepherd Mix,,,2013,12,22,Sable,,
A708188,Beasley,2015-07-31 09:32:00,Adoption,,Cat,Neutered,Male,3 months,Domestic Shorthair Mix,,,2015,7,31,Blue,,
A670624,,2014-01-15 14:11:00,Transfer,SCRP,Cat,Intact,Male,5 months,Domestic Shorthair Mix,,,2014,1,15,White,Black,
A705098,,2015-06-14 09:00:00,Transfer,SCRP,Cat,Intact,Male,3 months,Domestic Shorthair Mix,,,2015,6,14,Orange Tabby,White,
A705632,,2015-06-19 00:00:00,Transfer,Partner,Dog,Unknown,,1 month,Boxer Mix,,,2015,6,19,Black,,
A667182,Olive,2013-11-18 17:46:00,Adoption,,Dog,Spayed,Female,3 months,Pointer,Pit Bull,,2013,11,18,Chocolate,White,
A672647,Pony Girl,2014-03-08 13:08:00,Adoption,Offsite,Cat,Spayed,Female,4 months,Domestic Medium Hair Mix,,,2014,3,8,Brown Tabby,,
A707405,Logan,2015-07-21 15:18:00,Return_to_owner,,Dog,Neutered,Male,5 years,Shih Tzu,Cardigan Welsh Corgi,,2015,7,21,Tan,White,
A705182,Jett,2015-06-14 18:32:00,Return_to_owner,,Dog,Intact,Male,5 years,Labrador Retriever Mix,,,2015,6,14,Chocolate,,
A719970,Loverboy,2016-02-08 11:19:00,Transfer,Partner,Dog,Intact,Male,1 year,Lhasa Apso,Shih Tzu,,2016,2,8,White,Tan,
A718397,Alex,2016-01-06 12:08:00,Transfer,Partner,Dog,Intact,Male,10 years,Pit Bull Mix,,,2016,1,6,Fawn,White,
A719638,Marcia,2016-02-03 12:45:00,Adoption,,Cat,Intact,Female,2 months,Domestic Longhair Mix,,,2016,2,3,Brown Tabby,,
A676129,Ruby,2014-04-07 18:43:00,Return_to_owner,,Dog,Spayed,Female,4 months,Miniature Poodle Mix,,,2014,4,7,White,,
A701642,Sidney,2015-06-16 08:47:00,Adoption,Foster,Cat,Spayed,Female,3 months,Domestic Shorthair Mix,,,2015,6,16,Brown Tabby,,
A713148,Amos,2015-11-03 10:12:00,Adoption,Foster,Dog,Neutered,Male,8 months,Boxer Mix,,,2015,11,3,Brown Brindle,,
A685339,Baby,2014-08-07 14:36:00,Return_to_owner,,Cat,Spayed,Female,13 years,Himalayan Mix,,,2014,8,7,Tortie Point,,
A669688,Checkers,2014-01-08 14:37:00,Transfer,Partner,Dog,Neutered,Male,10 years,Rat Terrier Mix,,,2014,1,8,Black,White,
A673074,Milton,2014-03-09 13:32:00,Transfer,Partner,Dog,Neutered,Male,6 years,Maltese,Yorkshire Terrier,,2014,3,9,White,Cream,
A663286,Bo,2013-11-09 17:03:00,Return_to_owner,,Cat,Neutered,Male,2 months,Domestic Shorthair Mix,,,2013,11,9,Orange Tabby,White,
A663707,Alice,2013-10-11 11:54:00,Transfer,Partner,Cat,Spayed,Female,3 months,Domestic Shorthair Mix,,,2013,10,11,Brown Tabby,White,
A666821,Cat 1,2013-12-01 17:50:00,Adoption,,Cat,Spayed,Female,10 months,Siamese,Domestic Shorthair,,2013,12,1,Black,,
A688582,Caramel,2014-09-29 15:15:00,Euthanasia,Behavior,Dog,Intact,Female,3 years,Pit Bull Mix,,,2014,9,29,Brown Brindle,White,
A680650,S'Mores,2015-01-12 18:38:00,Transfer,Partner,Dog,Spayed,Female,1 year,Boxer,Boston Terrier,,2015,1,12,Brown,White,
A704661,,2015-06-07 19:43:00,Transfer,Partner,Cat,Unknown,,1 week,Domestic Shorthair Mix,,,2015,6,7,Torbie,,
A664303,,2013-10-03 12:27:00,Transfer,SCRP,Cat,Intact,Male,10 months,Domestic Shorthair Mix,,,2013,10,3,Brown Tabby,,
A711541,Kyba,2015-09-08 18:15:00,Return_to_owner,,Dog,Neutered,Male,10 years,Labrador Retriever Mix,,,2015,9,8,Yellow,White,
A597023,Rusty,2013-12-05 18:25:00,Euthanasia,Rabies Risk,Dog,Neutered,Male,2 years,Pit Bull Mix,,,2013,12,5,Chocolate,White,
A718403,,2016-01-02 12:10:00,Transfer,,Dog,Intact,Female,2 months,Labrador Retriever Mix,,,2016,1,2,Black,,
A675180,,2014-04-02 17:56:00,Transfer,Partner,Cat,Intact,Male,1 weeks,Domestic Shorthair Mix,,,2014,4,2,Black,White,
A696587,Simona,2015-02-08 13:55:00,Transfer,Partner,Cat,Intact,Female,1 year,Domestic Longhair Mix,,,2015,2,8,Blue,Brown,
A669148,Luna,2013-12-20 14:14:00,Transfer,Partner,Cat,Intact,Female,1 year,Domestic Shorthair Mix,,,2013,12,20,Calico,,
A654642,Roxie,2014-06-07 15:45:00,Adoption,,Dog,Spayed,Female,1 year,Saluki Mix,,,2014,6,7,Brown,Black,
A714943,Oso,2015-11-01 11:56:00,Return_to_owner,,Dog,Neutered,Male,2 years,Cairn Terrier Mix,,,2015,11,1,Red,,
A685613,Louie,2014-09-04 17:15:00,Adoption,Foster,Cat,Neutered,Male,1 month,Domestic Shorthair Mix,,,2014,9,4,Blue Tabby,,
A717620,Oliver,2016-01-05 13:20:00,Transfer,Partner,Cat,Neutered,Male,1 year,Domestic Medium Hair Mix,,,2016,1,5,Black,White,
A680183,Coyote,2014-06-28 17:58:00,Adoption,,Dog,Neutered,Male,3 years,Chihuahua Longhair Mix,,,2014,6,28,Black,White,
A702601,,2015-05-17 09:00:00,Transfer,SCRP,Cat,Intact,Male,1 year,Domestic Shorthair Mix,,,2015,5,17,Brown Tabby,,
A703371,Nina,2015-05-31 17:29:00,Adoption,,Dog,Spayed,Female,2 years,Cairn Terrier Mix,,,2015,5,31,Tan,White,
A686629,Dot,2014-08-25 18:54:00,Adoption,,Dog,Spayed,Female,2 months,Border Collie Mix,,,2014,8,25,White,Black,
A716857,Banana,2015-11-30 00:00:00,Transfer,Partner,Cat,Spayed,Female,7 months,Domestic Shorthair Mix,,,2015,11,30,Brown Tabby,,
A691846,Manny,2014-11-29 14:53:00,Adoption,,Dog,Neutered,Male,3 years,American Bulldog Mix,,,2014,11,29,White,,
A651249,Blackie,2015-02-06 18:41:00,Euthanasia,Aggressive,Dog,Spayed,Female,3 years,Boxer,Labrador Retriever,,2015,2,6,Black,White,
A668897,Sally,2013-12-14 12:03:00,Return_to_owner,,Dog,Intact,Female,1 year,Pit Bull Mix,,,2013,12,14,Black,White,
A498842,Shine,2015-03-07 09:37:00,Euthanasia,Aggressive,Dog,Intact,Male,8 years,Pit Bull,,,2015,3,7,Brown Brindle,White,
A709161,Mitzi,2015-08-11 00:00:00,Transfer,Partner,Cat,Intact,Female,1 year,Domestic Shorthair Mix,,,2015,8,11,Brown Tabby,White,
A691432,,2014-11-05 09:00:00,Transfer,SCRP,Cat,Neutered,Male,5 years,Domestic Shorthair Mix,,,2014,11,5,Black,White,
A665491,Oso,2013-10-18 19:19:00,Return_to_owner,,Dog,Intact,Male,1 year,German Shepherd Mix,,,2013,10,18,Black,,
A697467,,2015-02-25 09:00:00,Transfer,SCRP,Cat,Unknown,,8 months,Domestic Shorthair Mix,,,2015,2,25,Brown Tabby,,
A681274,,2014-06-14 16:16:00,Transfer,Partner,Cat,Intact,Male,3 weeks,Domestic Shorthair Mix,,,2014,6,14,Cream Tabby,,
A708519,Pima,2015-09-12 19:22:00,Adoption,,Cat,Spayed,Female,3 years,Siamese Mix,,,2015,9,12,Tortie Point,,
A719420,Maya,2016-01-29 13:25:00,Transfer,Partner,Cat,Spayed,Female,1 year,Domestic Shorthair Mix,,,2016,1,29,Calico,,
A677526,,2014-04-26 12:02:00,Transfer,Partner,Cat,Intact,Female,3 weeks,Domestic Shorthair Mix,,,2014,4,26,Brown Tabby,White,
A700961,Wishbone,2015-08-22 17:07:00,Adoption,Foster,Cat,Neutered,Male,4 months,Domestic Shorthair Mix,,,2015,8,22,Brown Tabby,White,
A673909,Kobe,2014-05-11 15:26:00,Adoption,,Dog,Spayed,Female,6 years,Labrador Retriever Mix,,,2014,5,11,Yellow,,
A716098,Max,2015-11-19 12:21:00,Transfer,Partner,Dog,Neutered,Male,10 years,Miniature Schnauzer Mix,,,2015,11,19,Gray,Silver,
A717722,George,2016-01-10 17:22:00,Adoption,,Cat,Neutered,Male,4 months,Siamese Mix,,,2016,1,10,Lilac Point,,
A674709,Chato,2014-03-18 12:50:00,Transfer,Partner,Dog,Neutered,Male,13 years,Pekingese Mix,,,2014,3,18,Black,White,
A687051,,2014-08-31 09:00:00,Transfer,SCRP,Cat,Intact,Female,4 months,Domestic Shorthair Mix,,,2014,8,31,Orange Tabby,,
A691732,Copper,2016-01-08 14:10:00,Adoption,Foster,Dog,Neutered,Male,3 years,Catahoula Mix,,,2016,1,8,Tan,White,
A701121,Max,2015-06-23 17:20:00,Adoption,Foster,Dog,Neutered,Male,2 months,Yorkshire Terrier,Rat Terrier,,2015,6,23,Tricolor,,
A686994,Ellie,2015-01-10 12:28:00,Adoption,Foster,Cat,Spayed,Female,8 months,Domestic Shorthair Mix,,,2015,1,10,Tortie,,
A706272,Isaac,2015-07-18 17:02:00,Adoption,,Cat,Neutered,Male,2 months,Domestic Shorthair Mix,,,2015,7,18,Black,,
A676815,Star,2015-11-13 18:45:00,Transfer,Partner,Dog,Intact,Female,8 years,Pit Bull Mix,,,2015,11,13,Blue,White,
A713216,Sylvester,2015-12-26 15:57:00,Adoption,,Cat,Neutered,Male,3 years,Domestic Shorthair Mix,,,2015,12,26,Black,White,
A686553,Smokey,2014-08-30 14:46:00,Adoption,,Dog,Neutered,Male,1 year,Black,Tan Hound Mix,,2014,8,30,Tricolor,,
A684619,,2014-07-26 14:09:00,Transfer,Partner,Cat,Intact,Female,3 weeks,Domestic Shorthair Mix,,,2014,7,26,Black Tabby,,
A681239,Remington,2014-06-15 17:15:00,Return_to_owner,,Dog,Neutered,Male,4 years,Great Dane,Labrador Retriever,,2014,6,15,Blue Merle,White,
A690624,Oils,2014-10-29 14:27:00,Adoption,,Cat,Neutered,Male,3 years,Domestic Shorthair Mix,,,2014,10,29,Black,,
A714117,Amador,2015-10-24 18:52:00,Adoption,,Dog,Neutered,Male,4 years,Chihuahua Shorthair Mix,,,2015,10,24,Black,,
A683039,,2014-07-06 13:47:00,Transfer,Partner,Cat,Intact,Female,3 weeks,Domestic Shorthair Mix,,,2014,7,6,Brown Tabby,,
A718000,,2016-01-17 18:43:00,Adoption,,Cat,Neutered,Male,2 months,Domestic Shorthair Mix,,,2016,1,17,Brown Tabby,,
A719509,Henry,2016-02-02 00:00:00,Transfer,Partner,Dog,Neutered,Male,2 years,Boston Terrier,Pit Bull,,2016,2,2,Black,White,
A677836,,2014-07-12 11:43:00,Adoption,Foster,Cat,Spayed,Female,3 months,Domestic Shorthair Mix,,,2014,7,12,Black,White,
A713613,,2015-10-09 15:12:00,Euthanasia,Suffering,Cat,Intact,Female,4 weeks,Domestic Medium Hair Mix,,,2015,10,9,Brown Tabby,,
A707658,Mint,2015-08-19 17:59:00,Adoption,,Cat,Spayed,Female,2 months,Domestic Shorthair Mix,,,2015,8,19,Black,White,
A693045,,2014-12-01 10:13:00,Euthanasia,Suffering,Cat,Intact,Male,6 years,Domestic Shorthair,,,2014,12,1,Blue Tabby,White,
A711604,Benny,2015-09-20 15:07:00,Adoption,,Cat,Neutered,Male,2 months,Manx Mix,,,2015,9,20,Black,,
A716315,Diesel,2016-02-16 18:04:00,Return_to_owner,,Dog,Neutered,Male,5 years,German Shepherd Mix,,,2016,2,16,Black,Tan,
A671093,Tigger,2014-01-29 15:06:00,Transfer,Partner,Cat,Neutered,Male,5 months,Domestic Shorthair Mix,,,2014,1,29,Brown Tabby,,
A709167,,2015-08-11 00:00:00,Transfer,Partner,Cat,Intact,Male,3 weeks,Domestic Shorthair Mix,,,2015,8,11,Brown Tabby,,
A683730,Eloise,2014-07-25 16:47:00,Transfer,Partner,Cat,Intact,Female,1 year,Domestic Medium Hair Mix,,,2014,7,25,Brown Tabby,,
A693329,Chapito,2014-12-23 14:37:00,Transfer,Partner,Dog,Neutered,Male,8 months,Chihuahua Longhair Mix,,,2014,12,23,Tan,,
A712391,,2016-01-22 09:50:00,Adoption,Foster,Cat,Neutered,Male,4 months,Domestic Shorthair Mix,,,2016,1,22,Blue Tabby,,
A695986,Nani,2015-05-28 15:47:00,Adoption,,Dog,Spayed,Female,1 year,Pit Bull Mix,,,2015,5,28,Brown,White,
A669450,,2013-12-22 08:32:00,Euthanasia,Rabies Risk,Cat,Unknown,,1 month,Domestic Shorthair Mix,,,2013,12,22,Brown Tabby,,
A674819,Truly,2014-03-21 11:30:00,Transfer,Partner,Dog,Intact,Female,1 year,Shih Tzu,,,2014,3,21,White,Brown,
A714050,Brian,2015-10-23 00:00:00,Transfer,Partner,Cat,Intact,Male,1 month,Domestic Shorthair Mix,,,2015,10,23,White,Black,
A694218,Snowflake,2014-12-26 17:34:00,Adoption,,Cat,Spayed,Female,8 months,Domestic Shorthair Mix,,,2014,12,26,Calico,,
A702344,,2015-05-13 09:00:00,Transfer,SCRP,Cat,Unknown,,1 year,Siamese Mix,,,2015,5,13,Lynx Point,,
A680740,Silver,2014-07-12 12:49:00,Adoption,,Cat,Spayed,Female,2 years,Domestic Medium Hair Mix,,,2014,7,12,Tortie,,
A685827,Papi,2014-08-13 14:31:00,Euthanasia,Suffering,Dog,Intact,Male,1 month,Chihuahua Shorthair Mix,,,2014,8,13,Tan,White,
A708614,Capote,2015-09-27 18:20:00,Adoption,,Cat,Neutered,Male,5 years,Domestic Medium Hair Mix,,,2015,9,27,White,Brown Tabby,
A691508,Zuchinni,2014-11-07 13:37:00,Transfer,Partner,Cat,Intact,Female,1 month,Domestic Shorthair Mix,,,2014,11,7,Black,,
A679997,Miss Etta,2014-06-03 12:15:00,Transfer,Partner,Dog,Spayed,Female,1 year,Chihuahua Shorthair,Dachshund,,2014,6,3,Brown,,
A594400,Jordan,2015-04-04 12:08:00,Adoption,,Dog,Spayed,Female,6 years,Boxer Mix,,,2015,4,4,Brown,,
A705798,,2015-06-24 12:39:00,Transfer,Partner,Cat,Intact,Male,1 month,Domestic Shorthair Mix,,,2015,6,24,Cream Tabby,,
A680536,Lilly,2014-07-12 13:56:00,Adoption,,Cat,Intact,Female,1 month,Domestic Shorthair Mix,,,2014,7,12,Blue Tabby,White,
A575214,Bebe,2015-08-17 19:02:00,Adoption,,Dog,Spayed,Female,7 years,Blue Lacy Mix,,,2015,8,17,Blue,White,
A718674,Ceniza,2016-01-19 00:00:00,Transfer,Partner,Dog,Spayed,Female,2 years,Catahoula Mix,,,2016,1,19,Blue Merle,White,
A671863,Frenchie,2014-12-04 17:20:00,Transfer,Partner,Dog,Neutered,Male,2 years,Beauceron Mix,,,2014,12,4,Black,Tan,
A720034,Pepper,2016-02-05 14:52:00,Transfer,Partner,Dog,Neutered,Male,2 years,Dachshund,Chihuahua Shorthair,,2016,2,5,White,Black,
A685500,,2014-08-09 09:00:00,Transfer,SCRP,Cat,Intact,Female,1 year,Domestic Shorthair Mix,,,2014,8,9,Black,,
A679752,Patches,2014-07-12 20:26:00,Adoption,Foster,Cat,Neutered,Male,2 months,Domestic Medium Hair Mix,,,2014,7,12,White,Brown Tabby,
A676712,Gala,2014-04-15 17:57:00,Return_to_owner,,Dog,Spayed,Female,4 years,Maltese Mix,,,2014,4,15,White,,
A709301,Sansa,2015-08-11 00:00:00,Transfer,Partner,Cat,Intact,Female,1 month,Domestic Shorthair Mix,,,2015,8,11,Black,,
A719927,Daisy,2016-02-13 16:29:00,Adoption,,Dog,Spayed,Female,9 years,Bluetick Hound Mix,,,2016,2,13,Black,White,
A710829,,2015-09-01 18:52:00,Adoption,,Dog,Spayed,Female,2 years,Miniature Pinscher,,,2015,9,1,Chocolate,,
A687338,,2014-09-03 18:51:00,Transfer,Partner,Cat,Intact,Female,4 weeks,Domestic Shorthair Mix,,,2014,9,3,White,Brown Tabby,
A664782,Lucille,2013-10-16 17:05:00,Transfer,Partner,Dog,Intact,Female,6 months,Labrador Retriever,Black,Tan Hound,2013,10,16,Yellow,,
A717518,Cherry,2015-12-13 19:01:00,Adoption,,Dog,Spayed,Female,2 months,Australian Cattle Dog Mix,,,2015,12,13,Red,White,
A669908,Tara,2014-02-18 18:13:00,Adoption,,Dog,Spayed,Female,3 years,Labrador Retriever Mix,,,2014,2,18,Black,,
A515677,Angel,2015-02-15 12:21:00,Transfer,Partner,Dog,Spayed,Female,7 years,Pit Bull Mix,,,2015,2,15,White,,
A691479,Annabelle,2015-02-12 08:27:00,Adoption,Foster,Dog,Spayed,Female,7 years,Labrador Retriever Mix,,,2015,2,12,Black,,
A706212,Giselle,2015-09-26 17:40:00,Adoption,,Cat,Spayed,Female,5 months,Domestic Shorthair Mix,,,2015,9,26,Cream Tabby,,
A677984,Shadow,2014-08-04 16:36:00,Transfer,Partner,Dog,Spayed,Female,2 years,American Pit Bull Terrier Mix,,,2014,8,4,Black,White,
A704265,Rookie,2015-07-28 17:18:00,Adoption,,Dog,Neutered,Male,1 year,Staffordshire Mix,,,2015,7,28,White,Brown,
A676134,Missy,2014-04-05 13:26:00,Return_to_owner,,Dog,Intact,Female,3 months,Pit Bull,Pit Bull,,2014,4,5,White,,
A717508,Merlow,2015-12-15 15:15:00,Transfer,Partner,Dog,Spayed,Female,3 years,Chihuahua Shorthair Mix,,,2015,12,15,Red,White,
A680957,Copper,2014-06-15 12:10:00,Adoption,,Dog,Neutered,Male,4 years,Golden Retriever,Labrador Retriever,,2014,6,15,Gold,White,
A681827,Quincy,2014-07-07 17:54:00,Euthanasia,Aggressive,Dog,Neutered,Male,3 years,Collie Smooth Mix,,,2014,7,7,Gold,White,
A702669,,2015-05-16 17:00:00,Died,In Kennel,Cat,Unknown,,1 day,Domestic Shorthair Mix,,,2015,5,16,Blue Tabby,,
A702492,Margot,2015-06-20 08:25:00,Adoption,Foster,Cat,Spayed,Female,2 months,Domestic Longhair Mix,,,2015,6,20,Blue,White,
A671644,Samson,2015-05-17 17:54:00,Return_to_owner,,Dog,Intact,Male,8 years,Old English Bulldog Mix,,,2015,5,17,Brown Brindle,White,
A706846,Mugsie,2015-08-30 12:48:00,Adoption,Foster,Dog,Neutered,Male,1 month,Chihuahua Shorthair,Pug,,2015,8,30,Sable,Black,
A707751,Brando,2015-07-18 14:35:00,Return_to_owner,,Dog,Intact,Male,6 years,Rhod Ridgeback Mix,,,2015,7,18,Brown,,
A709213,Endo,2015-08-15 14:25:00,Return_to_owner,,Cat,Neutered,Male,5 months,Domestic Shorthair Mix,,,2015,8,15,Black,White,
A710113,Ramona,2015-08-21 13:34:00,Return_to_owner,,Cat,Spayed,Female,10 years,Domestic Longhair Mix,,,2015,8,21,Black,White,
A668042,Susan,2013-12-20 12:57:00,Return_to_owner,,Dog,Spayed,Female,5 months,Labrador Retriever Mix,,,2013,12,20,Brown,Red,
A604955,Pollydoodle,2014-11-24 12:52:00,Adoption,,Dog,Spayed,Female,4 years,American Staffordshire Terrier Mix,,,2014,11,24,Brown Brindle,White,
A683497,Max,2014-07-22 17:06:00,Adoption,,Dog,Neutered,Male,1 year,German Shepherd,,,2014,7,22,Brown,Black,
A691571,Autumn,2014-11-10 14:14:00,Transfer,Partner,Cat,Spayed,Female,2 years,Domestic Shorthair Mix,,,2014,11,10,Calico,,
A679016,June,2014-05-30 14:36:00,Transfer,Partner,Cat,Intact,Female,3 weeks,Domestic Shorthair Mix,,,2014,5,30,White,Brown Tabby,
A680487,,2014-06-04 18:52:00,Transfer,SCRP,Cat,Intact,Female,1 year,Domestic Shorthair Mix,,,2014,6,4,Tortie,,
A714511,Josilyn,2015-10-28 12:47:00,Adoption,,Dog,Spayed,Female,5 years,Miniature Poodle Mix,,,2015,10,28,Apricot,,
A684786,Reno,2014-08-03 15:47:00,Transfer,Partner,Dog,Intact,Male,10 months,Border Collie,Catahoula,,2014,8,3,Brown Merle,White,
A691529,Dino,2014-11-14 13:40:00,Transfer,Partner,Cat,Neutered,Male,4 months,Domestic Shorthair Mix,,,2014,11,14,Orange Tabby,White,
A678308,,2014-05-11 18:21:00,Transfer,Partner,Dog,Neutered,Male,2 months,Labrador Retriever Mix,,,2014,5,11,Black,,
A689022,,2014-09-29 09:00:00,Transfer,SCRP,Cat,Intact,Male,2 years,Domestic Shorthair Mix,,,2014,9,29,Blue Tabby,,
A668387,Ricky,2013-12-09 15:04:00,Transfer,Partner,Cat,Intact,Male,2 months,Domestic Shorthair Mix,,,2013,12,9,Brown Tabby,,
A709905,,2015-08-15 08:05:00,Died,In Kennel,Cat,Intact,Female,1 month,Domestic Shorthair Mix,,,2015,8,15,Blue Smoke,,
A713485,Kuku,2015-11-21 18:25:00,Adoption,,Cat,Spayed,Female,11 months,Domestic Medium Hair Mix,,,2015,11,21,Calico,,
A687054,Sugg,2015-05-27 11:16:00,Transfer,Partner,Dog,Spayed,Female,2 years,Pit Bull Mix,,,2015,5,27,Brown Brindle,White,
A686871,,2014-08-29 09:00:00,Transfer,SCRP,Cat,Intact,Female,5 months,Domestic Medium Hair Mix,,,2014,8,29,Brown Tabby,,
A693967,Betty,2014-12-28 18:59:00,Adoption,,Dog,Spayed,Female,8 years,Chihuahua Shorthair Mix,,,2014,12,28,White,Brown,
A688091,,2014-09-19 14:36:00,Transfer,Partner,Cat,Intact,Female,1 month,Domestic Shorthair Mix,,,2014,9,19,Black,,
A701076,Wilbur,2015-05-23 15:02:00,Adoption,,Cat,Neutered,Male,1 month,Domestic Shorthair Mix,,,2015,5,23,Black Smoke,White,
A660136,Puffy,2013-10-06 09:46:00,Adoption,Offsite,Cat,Neutered,Male,3 months,Domestic Shorthair Mix,,,2013,10,6,Orange Tabby,,
A701965,,2015-05-08 09:00:00,Transfer,SCRP,Cat,Spayed,Female,2 years,Domestic Shorthair Mix,,,2015,5,8,Black,White,
A706052,Minnie,2015-07-18 18:51:00,Adoption,Foster,Cat,Spayed,Female,2 months,Domestic Shorthair Mix,,,2015,7,18,Brown Tabby,,
A695630,,2015-01-25 18:47:00,Adoption,,Dog,Spayed,Female,2 years,German Shepherd Mix,,,2015,1,25,Brown,Black,
A677050,,2014-04-19 17:31:00,Transfer,SCRP,Cat,Intact,Female,1 year,Domestic Shorthair Mix,,,2014,4,19,Tortie,Orange,
A662227,Austin,2014-08-05 08:46:00,Adoption,Foster,Cat,Spayed,Female,10 years,Domestic Shorthair Mix,,,2014,8,5,Calico,,
A674573,Maddie,2014-03-24 18:09:00,Adoption,,Dog,Spayed,Female,2 months,Carolina Dog Mix,,,2014,3,24,Tan,Black,
A713385,Mowgli,2015-10-11 11:41:00,Adoption,,Dog,Neutered,Male,10 months,Chihuahua Shorthair Mix,,,2015,10,11,Black,Tan,
A677898,Ritzy,2014-06-07 16:18:00,Adoption,,Cat,Spayed,Female,1 year,Domestic Shorthair Mix,,,2014,6,7,Black,White,
